Beyond the Beyond	https://archive.org/download/SonyPlaystationManuals/Beyond the Beyond (USA).pdf
Big Air	https://archive.org/download/SonyPlaystationManuals/Big Air (USA).pdf
Big Bass Fishing	https://archive.org/download/SonyPlaystationManuals/Big Bass Fishing (USA).pdf
Big Bass World Championship	https://archive.org/download/SonyPlaystationManuals/Big Bass World Championship (USA).pdf
Big Strike Bowling	https://archive.org/download/SonyPlaystationManuals/Big Strike Bowling (USA).pdf
Black Bass with Blue Marlin	https://archive.org/download/SonyPlaystationManuals/Black Bass with Blue Marlin (USA).pdf
Blast Chamber	https://archive.org/download/SonyPlaystationManuals/Blast Chamber (USA).pdf
Blast Radius	https://archive.org/download/SonyPlaystationManuals/Blast Radius (USA).pdf
Blaster Master - Blasting Again	https://archive.org/download/SonyPlaystationManuals/Blaster Master - Blasting Again (USA).PDF
Blasto	https://archive.org/download/SonyPlaystationManuals/Blasto (USA).pdf
Blockbuster Presents - GameShark Top 50 - Summer Fall 2001	https://archive.org/download/SonyPlaystationManuals/Blazing Dragons (USA).pdf
Blood Omen - Legacy of Kain	https://archive.org/download/SonyPlaystationManuals/Blood Omen - Legacy of Kain (USA).pdf
Bloody Roar - Hyper Beast Duel	https://archive.org/download/SonyPlaystationManuals/Bloody Roar (USA).pdf
Bloody Roar 2 - Bringer of the New Age	https://archive.org/download/SonyPlaystationManuals/Bloody Roar II (USA).pdf
Blue's Clues - Blue's Big Musical	https://archive.org/download/SonyPlaystationManuals/Blue's Big Musical (USA).pdf
Bomberman	https://archive.org/download/SonyPlaystationManuals/Bomberman - Party Edition (USA).pdf
Bomberman Fantasy Race	https://archive.org/download/SonyPlaystationManuals/Bomberman Fantasy Race (USA).pdf
Bomberman World	https://archive.org/download/SonyPlaystationManuals/Bomberman World (USA).pdf
Bratz - Dress Up, Get Down and Be a Bratz Superstar!	https://archive.org/download/SonyPlaystationManuals/Bratz - Dress Up, Get Down and Be a Bratz Superstar! (USA).pdf
Brave Fencer Musashi	https://archive.org/download/SonyPlaystationManuals/Brave Fencer Musashi (USA).pdf
Breakout - A Story of Bat Meets Ball...!	https://archive.org/download/SonyPlaystationManuals/Break Out (USA).pdf
