LEGO Star Wars - The Video Game	https://archive.org/download/NintendoGameBoyAdvanceManuals/LEGO Star Wars - The Video Game (USA, Europe) (En,Fr,De,Es,It,Nl,Da).pdf
Lara Croft Tomb Raider - Legend	https://archive.org/download/NintendoGameBoyAdvanceManuals/Lara Croft Tomb Raider - Legend (USA) (En,Fr,De,Es,It).pdf
Lara Croft Tomb Raider - The Prophecy	https://archive.org/download/NintendoGameBoyAdvanceManuals/Lara Croft Tomb Raider - The Prophecy (USA) (En,Fr,De,Es,It).pdf
Legend of Zelda, The - The Minish Cap	https://archive.org/download/NintendoGameBoyAdvanceManuals/Legend of Zelda, The - The Minish Cap (USA).pdf
Lemony Snicket's A Series of Unfortunate Events	https://archive.org/download/NintendoGameBoyAdvanceManuals/Lemony Snicket's A Series of Unfortunate Events (USA, Europe).pdf
Lilo & Stitch 2	https://archive.org/download/NintendoGameBoyAdvanceManuals/Lilo & Stitch 2 - Haemsterviel Havoc (USA).pdf
Lion King, The	https://archive.org/download/NintendoGameBoyAdvanceManuals/Lion King 1 1-2, The (USA).pdf
Little Einsteins	https://archive.org/download/NintendoGameBoyAdvanceManuals/Little Einsteins (USA).pdf
Little Mermaid, The - Magic in Two Kingdoms	https://archive.org/download/NintendoGameBoyAdvanceManuals/Little Mermaid, The - Magic in Two Kingdoms (USA, Europe) (En,Fr,De,Es,It).pdf
Madagascar	https://archive.org/download/NintendoGameBoyAdvanceManuals/Madagascar (USA).pdf
Madden NFL 2003	https://archive.org/download/NintendoGameBoyAdvanceManuals/Madden NFL 2003 (USA).pdf
March of the Penguins	https://archive.org/download/NintendoGameBoyAdvanceManuals/March of the Penguins (USA).pdf
Mario & Luigi - Superstar Saga	https://archive.org/download/NintendoGameBoyAdvanceManuals/Mario & Luigi - Superstar Saga (USA, Australia).pdf
Mario vs. Donkey Kong	https://archive.org/download/NintendoGameBoyAdvanceManuals/Mario vs. Donkey Kong (USA, Australia).pdf
Micro Machines	https://archive.org/download/NintendoGameBoyAdvanceManuals/Micro Machines (Europe) (En,Fr,De,Es,It).pdf
Midnight Club - Street Racing	https://archive.org/download/NintendoGameBoyAdvanceManuals/Midnight Club - Street Racing (USA).pdf
Monster Rancher Advance	https://archive.org/download/NintendoGameBoyAdvanceManuals/Monster Rancher Advance (USA).pdf
Need for Speed - Porsche Unleashed	https://archive.org/download/NintendoGameBoyAdvanceManuals/Need for Speed - Porsche Unleashed (USA).pdf
Pac-Man Pinball Advance	https://archive.org/download/NintendoGameBoyAdvanceManuals/Pac-Man Pinball Advance (USA).pdf
Pinball of the Dead, The	https://archive.org/download/NintendoGameBoyAdvanceManuals/Pinball of the Dead, The (USA).pdf
Pokemon - Ruby Version	https://archive.org/download/NintendoGameBoyAdvanceManuals/Pokemon - Ruby Version (USA, Europe) (Rev 2).pdf
Pokemon - Sapphire Version	https://archive.org/download/NintendoGameBoyAdvanceManuals/Pokemon - Sapphire Version (USA, Europe) (Rev 2).pdf
Proud Family, The	https://archive.org/download/NintendoGameBoyAdvanceManuals/Proud Family, The (USA).pdf
Rayman - Raving Rabbids	https://archive.org/download/NintendoGameBoyAdvanceManuals/Rayman - Raving Rabbids (USA) (En,Fr,Es).pdf
River City Ransom EX	https://archive.org/download/NintendoGameBoyAdvanceManuals/River City Ransom EX (USA).pdf
Rock'em Sock'em Robots	https://archive.org/download/NintendoGameBoyAdvanceManuals/Rock'em Sock'em Robots (USA).pdf
SEGA Rally Championship	https://archive.org/download/NintendoGameBoyAdvanceManuals/Sega Rally Championship (USA).pdf
Shrek the Third	https://archive.org/download/NintendoGameBoyAdvanceManuals/Shrek the Third (USA).pdf
Sonic Advance	https://archive.org/download/NintendoGameBoyAdvanceManuals/Sonic Advance (USA) (En,Ja).pdf
Sonic Advance 2	https://archive.org/download/NintendoGameBoyAdvanceManuals/Sonic Advance 2 (USA) (En,Ja,Fr,De,Es,It).pdf
